student_id,test_type,test_date,test_subscore,test_subscore_type,is_test_subscore_numeric,entry_mode,entry_date,test_subscore_numeric,max_test_subscore_rank,min_entry_date_rank,test_subscore_highest,test_subscore_percentile
633051,GRE2011,2015-09-21,158,VERB2011,Y,ELEC,2015-11-29,158.0,1,1,158.0,79
633053,GRE2011,2015-10-02,5.0,ANALYTWRIT,Y,ELEC,2015-11-29,5.0,1,1,5.0,93
633053,GRE2011,2015-10-02,156,QUAN2011,Y,ELEC,2015-11-29,156.0,1,1,156.0,64
633053,GRE2011,2015-10-02,160,VERB2011,Y,ELEC,2015-11-29,160.0,1,1,160.0,85
633055,GRE2011,2015-08-15,5.0,ANALYTWRIT,Y,ELEC,2015-12-04,5.0,1,1,5.0,93
633055,GRE2011,2015-08-15,156,QUAN2011,Y,ELEC,2015-12-04,156.0,1,1,156.0,64
633055,GRE2011,2015-08-15,155,VERB2011,Y,ELEC,2015-12-04,155.0,1,1,155.0,67
633057,GRE2011,2015-11-16,3.0,ANALYTWRIT,Y,ELEC,2015-12-01,3.0,1,1,3.0,15
633057,GRE2011,2015-11-16,146,QUAN2011,Y,ELEC,2015-12-01,146.0,1,1,146.0,25
633057,GRE2011,2015-11-16,144,VERB2011,Y,ELEC,2015-12-01,144.0,1,1,144.0,22
633058,GRE2011,2015-08-26,3.0,ANALYTWRIT,Y,ELEC,2015-12-01,3.0,1,1,3.0,15
633058,GRE2011,2015-08-26,153,QUAN2011,Y,ELEC,2015-12-01,153.0,1,1,153.0,52
633058,GRE2011,2015-08-26,142,VERB2011,Y,ELEC,2015-12-01,142.0,1,1,142.0,16
633060,GRE2011,2015-08-19,4.5,ANALYTWRIT,Y,ELEC,2015-12-04,4.5,1,1,4.5,80
633060,GRE2011,2015-08-19,150,QUAN2011,Y,ELEC,2015-12-04,150.0,1,1,150.0,40
633060,GRE2011,2015-08-19,151,VERB2011,Y,ELEC,2015-12-04,151.0,1,1,151.0,50
633062,GRE2011,2015-08-02,3.0,ANALYTWRIT,Y,ELEC,2015-11-15,3.0,1,1,3.0,15
633062,GRE2011,2015-08-02,170,QUAN2011,Y,ELEC,2015-11-15,170.0,1,1,170.0,98
633062,GRE2011,2015-08-02,147,VERB2011,Y,ELEC,2015-11-15,147.0,1,1,147.0,33
633063,GRE2011,2015-11-16,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,1,4.0,56
633063,GRE2011,2015-11-16,158,QUAN2011,Y,ELEC,2015-12-04,158.0,1,1,158.0,71
633063,GRE2011,2015-11-16,154,VERB2011,Y,ELEC,2015-12-04,154.0,1,1,154.0,63
633064,GRE2011,2015-11-18,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,1,4.0,56
633064,GRE2011,2015-11-05,5.0,ANALYTWRIT,Y,ELEC,2015-11-29,5.0,1,1,5.0,93
633064,GRE2011,2015-11-05,154,QUAN2011,Y,ELEC,2015-11-29,154.0,1,1,154.0,56
633064,GRE2011,2015-11-18,153,QUAN2011,Y,ELEC,2015-12-04,153.0,1,1,153.0,52
633064,GRE2011,2015-11-18,153,VERB2011,Y,ELEC,2015-12-04,153.0,1,1,153.0,59
633064,GRE2011,2015-11-05,164,VERB2011,Y,ELEC,2015-11-29,164.0,1,1,164.0,94
633065,GRE2011,2015-10-15,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,1,4.0,56
633065,GRE2011,2015-10-15,156,QUAN2011,Y,ELEC,2015-12-04,156.0,1,1,156.0,64
633065,GRE2011,2015-10-15,161,VERB2011,Y,ELEC,2015-12-04,161.0,1,1,161.0,87
633068,GRE2011,2016-12-03,2.5,ANALYTWRIT,Y,ELEC,2016-12-21,2.5,1,1,2.5,7
633068,GRE2011,2016-12-03,135,QUAN2011,Y,ELEC,2016-12-21,135.0,1,1,135.0,1
633068,GRE2011,2016-12-03,132,VERB2011,Y,ELEC,2016-12-21,132.0,1,1,132.0,1
633069,GRE2011,2015-11-23,4.5,ANALYTWRIT,Y,ELEC,2015-12-04,4.5,1,1,4.5,80
633069,GRE2011,2015-11-23,145,QUAN2011,Y,ELEC,2015-12-04,145.0,1,1,145.0,21
633069,GRE2011,2015-11-23,153,VERB2011,Y,ELEC,2015-12-04,153.0,1,1,153.0,59
633071,GRE2011,2015-08-11,4.5,ANALYTWRIT,Y,ELEC,2015-12-04,4.5,1,1,4.5,80
633071,GRE2011,2015-08-11,163,QUAN2011,Y,ELEC,2015-12-04,163.0,1,1,163.0,86
633071,GRE2011,2015-08-11,154,VERB2011,Y,ELEC,2015-12-04,154.0,1,1,154.0,63
633072,GRE2011,2015-10-17,6.0,ANALYTWRIT,Y,ELEC,2015-12-04,6.0,1,1,6.0,99
633072,GRE2011,2015-10-17,151,QUAN2011,Y,ELEC,2015-12-04,151.0,1,1,151.0,45
633072,GRE2011,2015-10-17,158,VERB2011,Y,ELEC,2015-12-04,158.0,1,1,158.0,79
633073,GRE2011,2016-03-17,3.0,ANALYTWRIT,Y,ELEC,2016-04-01,3.0,1,1,3.0,15
633073,GRE2011,2016-03-17,142,QUAN2011,Y,ELEC,2016-04-01,142.0,1,1,142.0,12
633073,GRE2011,2016-03-17,159,VERB2011,Y,ELEC,2016-04-01,159.0,1,1,159.0,81
633074,GRE2011,2015-10-24,167,QUAN2011,Y,ELEC,2015-11-29,167.0,1,2,167.0,94
633076,GRE2011,2015-07-30,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,1,4.0,56
633076,GRE2011,2015-07-30,158,QUAN2011,Y,ELEC,2015-12-04,158.0,1,1,158.0,71
633076,GRE2011,2015-07-30,159,VERB2011,Y,ELEC,2015-12-04,159.0,1,1,159.0,81
633078,GRE2011,2015-11-25,3.5,ANALYTWRIT,Y,ELEC,2015-12-10,3.5,1,1,3.5,38
633078,GRE2011,2015-11-25,143,QUAN2011,Y,ELEC,2015-12-10,143.0,1,1,143.0,15
633078,GRE2011,2015-11-25,144,VERB2011,Y,ELEC,2015-12-10,144.0,1,1,144.0,22
633079,GRE2011,2015-08-20,4.0,ANALYTWRIT,Y,ELEC,2015-11-29,4.0,1,1,4.0,56
633079,GRE2011,2015-08-20,152,QUAN2011,Y,ELEC,2015-11-29,152.0,1,1,152.0,48
633079,GRE2011,2015-08-20,154,VERB2011,Y,ELEC,2015-11-29,154.0,1,1,154.0,63
633080,GRE2011,2016-01-06,2.5,ANALYTWRIT,Y,ELEC,2016-02-01,2.5,1,2,2.5,7
633080,GRE2011,2016-01-06,152,QUAN2011,Y,ELEC,2016-02-01,152.0,1,2,152.0,48
633080,GRE2011,2016-01-06,147,VERB2011,Y,ELEC,2016-02-01,147.0,1,2,147.0,33
633081,GRE2011,2015-07-15,4.5,ANALYTWRIT,Y,ELEC,2015-11-29,4.5,1,1,4.5,80
633081,GRE2011,2015-10-28,4.5,ANALYTWRIT,Y,ELEC,2015-12-04,4.5,1,2,4.5,80
633081,GRE2011,2015-07-15,155,QUAN2011,Y,ELEC,2015-11-29,155.0,1,1,155.0,60
633081,GRE2011,2015-10-28,147,QUAN2011,Y,ELEC,2015-12-04,147.0,1,2,147.0,28
633081,GRE2011,2015-07-15,155,VERB2011,Y,ELEC,2015-11-29,155.0,1,1,155.0,67
633082,GRE2011,2015-09-17,3.0,ANALYTWRIT,Y,ELEC,2015-12-04,3.0,1,1,3.0,15
633082,GRE2011,2015-05-10,3.5,ANALYTWRIT,Y,ELEC,2016-12-07,3.5,1,1,3.5,42
633082,GRE2011,2015-09-17,167,QUAN2011,Y,ELEC,2015-12-04,167.0,1,1,167.0,94
633082,GRE2011,2015-05-10,170,QUAN2011,Y,ELEC,2015-11-29,170.0,1,1,170.0,98
633082,GRE2011,2015-09-17,149,VERB2011,Y,ELEC,2015-12-04,149.0,1,1,149.0,41
633082,GRE2011,2015-05-10,161,VERB2011,Y,ELEC,2015-11-29,161.0,1,1,161.0,87
633086,GRE2011,2015-11-02,3.0,ANALYTWRIT,Y,ELEC,2015-12-04,3.0,1,2,3.0,15
633086,GRE2011,2015-10-02,5.0,ANALYTWRIT,Y,ELEC,2016-02-01,5.0,1,1,5.0,93
633086,GRE2011,2015-10-02,150,QUAN2011,Y,ELEC,2016-02-01,150.0,1,1,150.0,40
633086,GRE2011,2015-11-02,145,QUAN2011,Y,ELEC,2015-12-04,145.0,1,2,145.0,21
633086,GRE2011,2015-10-02,168,VERB2011,Y,ELEC,2016-02-01,168.0,1,1,168.0,98
633087,GRE2011,2015-11-10,5.0,ANALYTWRIT,Y,ELEC,2015-12-04,5.0,1,1,5.0,93
633087,GRE2011,2015-11-10,154,QUAN2011,Y,ELEC,2015-12-04,154.0,1,1,154.0,56
633087,GRE2011,2015-11-10,162,VERB2011,Y,ELEC,2015-12-04,162.0,1,1,162.0,90
633088,GRE2011,2015-11-10,5.0,ANALYTWRIT,Y,ELEC,2015-12-01,5.0,1,1,5.0,93
633088,GRE2011,2015-11-10,159,QUAN2011,Y,ELEC,2016-11-18,159.0,1,1,159.0,73
633088,GRE2011,2016-10-21,163,VERB2011,Y,ELEC,2016-11-18,163.0,1,3,163.0,92
633089,GRE2011,2015-09-13,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,1,4.0,56
633089,GRE2011,2016-02-15,5.0,ANALYTWRIT,Y,ELEC,2016-02-24,5.0,1,1,5.0,93
633089,GRE2011,2016-02-15,150,QUAN2011,Y,ELEC,2016-02-24,150.0,1,1,150.0,40
633089,GRE2011,2015-09-13,153,QUAN2011,Y,ELEC,2015-12-04,153.0,1,1,153.0,52
633089,GRE2011,2015-09-13,150,VERB2011,Y,ELEC,2015-12-04,150.0,1,1,150.0,45
633089,GRE2011,2016-02-15,162,VERB2011,Y,ELEC,2016-02-24,162.0,1,1,162.0,90
633090,GRE2011,2015-11-03,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,1,4.0,56
633090,GRE2011,2015-08-05,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,1,4.0,56
633090,GRE2011,2015-08-05,154,QUAN2011,Y,ELEC,2015-12-04,154.0,1,1,154.0,56
633090,GRE2011,2015-11-03,146,QUAN2011,Y,ELEC,2015-12-04,146.0,1,1,146.0,25
633090,GRE2011,2015-08-05,153,VERB2011,Y,ELEC,2015-12-04,153.0,1,1,153.0,59
633090,GRE2011,2015-11-03,143,VERB2011,Y,ELEC,2015-12-04,143.0,1,1,143.0,18
633091,GRE2011,2015-11-11,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,2,4.0,56
633091,GRE2011,2015-08-06,4.5,ANALYTWRIT,Y,ELEC,2015-12-04,4.5,1,1,4.5,80
633091,GRE2011,2015-08-06,155,QUAN2011,Y,ELEC,2015-12-04,155.0,1,1,155.0,60
633091,GRE2011,2015-11-11,154,QUAN2011,Y,ELEC,2015-12-04,154.0,1,2,154.0,56
633091,GRE2011,2015-11-11,162,VERB2011,Y,ELEC,2015-12-04,162.0,1,2,162.0,90
633091,GRE2011,2015-08-06,166,VERB2011,Y,ELEC,2015-12-04,166.0,1,1,166.0,96
633092,GRE2011,2015-08-12,3.5,ANALYTWRIT,Y,ELEC,2015-12-04,3.5,1,2,3.5,38
633092,GRE2011,2015-11-07,5.0,ANALYTWRIT,Y,ELEC,2015-11-25,5.0,1,1,5.0,93
633092,GRE2011,2015-09-30,5.5,ANALYTWRIT,Y,ELEC,2015-12-04,5.5,1,2,5.5,98
633092,GRE2011,2015-08-12,156,QUAN2011,Y,ELEC,2015-12-04,156.0,1,2,156.0,64
633092,GRE2011,2015-11-07,159,QUAN2011,Y,ELEC,2015-11-25,159.0,1,1,159.0,75
633092,GRE2011,2015-09-30,161,QUAN2011,Y,ELEC,2015-12-04,161.0,1,2,161.0,80
633092,GRE2011,2015-08-12,148,VERB2011,Y,ELEC,2015-12-04,148.0,1,2,148.0,37
633092,GRE2011,2015-11-07,168,VERB2011,Y,ELEC,2015-11-25,168.0,1,1,168.0,98
633093,GRE2011,2015-08-17,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,1,4.0,56
633093,GRE2011,2015-10-02,3.5,ANALYTWRIT,Y,ELEC,2015-12-04,3.5,1,1,3.5,38
633093,GRE2011,2015-08-17,156,QUAN2011,Y,ELEC,2015-12-04,156.0,1,1,156.0,64
633093,GRE2011,2015-10-02,170,QUAN2011,Y,ELEC,2015-12-04,170.0,1,1,170.0,98
633093,GRE2011,2015-10-02,158,VERB2011,Y,ELEC,2015-12-04,158.0,1,1,158.0,79
633093,GRE2011,2015-08-17,169,VERB2011,Y,ELEC,2015-12-04,169.0,1,1,169.0,99
633094,GRE2011,2015-09-30,3.5,ANALYTWRIT,Y,ELEC,2015-11-29,3.5,1,1,3.5,38
633094,GRE2011,2015-09-30,156,QUAN2011,Y,ELEC,2015-11-29,156.0,1,1,156.0,64
633094,GRE2011,2015-09-30,151,VERB2011,Y,ELEC,2015-11-29,151.0,1,1,151.0,50
633095,GRE2011,2016-02-07,4.0,ANALYTWRIT,Y,ELEC,2016-03-22,4.0,1,2,4.0,56
633095,GRE2011,2016-02-07,150,QUAN2011,Y,ELEC,2016-03-22,150.0,1,2,150.0,40
633095,GRE2011,2016-02-07,156,VERB2011,Y,ELEC,2016-03-22,156.0,1,2,156.0,71
633096,GRE2011,2015-10-27,3.5,ANALYTWRIT,Y,ELEC,2015-12-04,3.5,1,1,3.5,38
633096,GRE2011,2015-11-20,168,QUAN2011,Y,ELEC,2015-12-04,168.0,1,2,168.0,95
633096,GRE2011,2015-10-27,152,VERB2011,Y,ELEC,2015-12-04,152.0,1,1,152.0,54
633097,GRE2011,2015-11-18,3.5,ANALYTWRIT,Y,ELEC,2015-12-04,3.5,1,1,3.5,38
633097,GRE2011,2015-08-03,4.5,ANALYTWRIT,Y,ELEC,2015-11-29,4.5,1,1,4.5,80
633097,GRE2011,2015-08-03,154,QUAN2011,Y,ELEC,2015-11-29,154.0,1,1,154.0,56
633097,GRE2011,2015-11-18,139,QUAN2011,Y,ELEC,2015-12-04,139.0,1,1,139.0,6
633097,GRE2011,2015-08-03,155,VERB2011,Y,ELEC,2015-11-29,155.0,1,1,155.0,67
633097,GRE2011,2015-11-18,144,VERB2011,Y,ELEC,2015-12-04,144.0,1,1,144.0,22
633098,GRE2011,2015-10-31,4.5,ANALYTWRIT,Y,ELEC,2015-11-29,4.5,1,1,4.5,80
633098,GRE2011,2015-10-24,4.5,ANALYTWRIT,Y,ELEC,2015-12-04,4.5,1,1,4.5,80
633098,GRE2011,2015-10-24,150,QUAN2011,Y,ELEC,2015-12-04,150.0,1,1,150.0,40
633098,GRE2011,2015-10-31,162,QUAN2011,Y,ELEC,2015-11-29,162.0,1,1,162.0,83
633098,GRE2011,2015-10-24,156,VERB2011,Y,ELEC,2015-12-04,156.0,1,1,156.0,71
633098,GRE2011,2015-10-31,164,VERB2011,Y,ELEC,2015-11-29,164.0,1,1,164.0,94
633099,GRE2011,2015-08-31,152,QUAN2011,Y,ELEC,2015-11-29,152.0,1,2,152.0,48
633102,GRE2011,2015-10-02,4.0,ANALYTWRIT,Y,ELEC,2015-12-01,4.0,1,1,4.0,56
633102,GRE2011,2015-10-02,148,QUAN2011,Y,ELEC,2015-12-01,148.0,1,1,148.0,32
633102,GRE2011,2015-10-02,158,VERB2011,Y,ELEC,2015-12-01,158.0,1,1,158.0,79
633103,GRE2011,2015-10-26,3.5,ANALYTWRIT,Y,ELEC,2015-12-04,3.5,1,1,3.5,38
633103,GRE2011,2015-10-26,151,QUAN2011,Y,ELEC,2015-12-04,151.0,1,1,151.0,45
633103,GRE2011,2015-10-26,149,VERB2011,Y,ELEC,2015-12-04,149.0,1,1,149.0,41
633106,GRE2011,2015-11-18,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,3,4.0,56
633106,GRE2011,2015-11-18,145,QUAN2011,Y,ELEC,2015-12-04,145.0,1,3,145.0,21
633106,GRE2011,2015-06-29,148,VERB2011,Y,ELEC,2015-12-01,148.0,1,1,148.0,37
633107,GRE2011,2015-04-11,3.0,ANALYTWRIT,Y,ELEC,2015-12-04,3.0,1,1,3.0,15
633107,GRE2011,2015-04-11,168,QUAN2011,Y,ELEC,2015-12-04,168.0,1,1,168.0,95
633107,GRE2011,2015-04-11,144,VERB2011,Y,ELEC,2015-12-04,144.0,1,1,144.0,22
633109,GRE2011,2015-08-10,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,1,4.0,56
633109,GRE2011,2015-08-10,157,QUAN2011,Y,ELEC,2015-12-04,157.0,1,1,157.0,68
633109,GRE2011,2015-09-25,157,VERB2011,Y,ELEC,2015-12-04,157.0,1,2,157.0,74
633110,GRE2011,2015-07-09,4.0,ANALYTWRIT,Y,ELEC,2015-12-01,4.0,1,1,4.0,56
633110,GRE2011,2015-07-09,153,QUAN2011,Y,ELEC,2015-12-01,153.0,1,1,153.0,52
633110,GRE2011,2015-07-09,157,VERB2011,Y,ELEC,2015-12-01,157.0,1,1,157.0,74
633115,GRE2011,2015-08-19,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,1,4.0,56
633115,GRE2011,2015-08-19,150,QUAN2011,Y,ELEC,2015-12-04,150.0,1,1,150.0,40
633115,GRE2011,2015-08-19,157,VERB2011,Y,ELEC,2015-12-04,157.0,1,1,157.0,74
633117,GRE2011,2015-10-27,4.0,ANALYTWRIT,Y,ELEC,2015-11-25,4.0,1,1,4.0,56
633117,GRE2011,2015-10-27,149,QUAN2011,Y,ELEC,2015-11-25,149.0,1,1,149.0,37
633117,GRE2011,2015-10-27,155,VERB2011,Y,ELEC,2015-11-25,155.0,1,1,155.0,67
633118,GRE2011,2015-11-16,5.0,ANALYTWRIT,Y,ELEC,2015-12-01,5.0,1,1,5.0,93
633118,GRE2011,2015-11-16,146,QUAN2011,Y,ELEC,2015-12-01,146.0,1,1,146.0,25
633118,GRE2011,2015-11-16,152,VERB2011,Y,ELEC,2015-12-01,152.0,1,1,152.0,54
633119,GRE2011,2015-07-20,3.0,ANALYTWRIT,Y,ELEC,2015-12-10,3.0,1,1,3.0,15
633119,GRE2011,2015-07-20,161,QUAN2011,Y,ELEC,2015-12-10,161.0,1,1,161.0,80
633119,GRE2011,2015-07-20,147,VERB2011,Y,ELEC,2015-12-10,147.0,1,1,147.0,33
633120,GRE2011,2015-10-16,3.5,ANALYTWRIT,Y,ELEC,2015-12-01,3.5,1,1,3.5,38
633120,GRE2011,2015-10-16,152,QUAN2011,Y,ELEC,2015-12-01,152.0,1,1,152.0,48
633120,GRE2011,2015-10-16,151,VERB2011,Y,ELEC,2015-12-01,151.0,1,1,151.0,50
633121,GRE2011,2015-06-16,5.5,ANALYTWRIT,Y,ELEC,2015-11-22,5.5,1,2,5.5,98
633121,GRE2011,2015-07-09,154,QUAN2011,Y,ELEC,2015-11-22,154.0,1,3,154.0,56
633121,GRE2011,2015-06-16,170,VERB2011,Y,ELEC,2015-11-22,170.0,1,2,170.0,99
633122,GRE2011,2015-05-16,4.5,ANALYTWRIT,Y,ELEC,2015-11-25,4.5,1,1,4.5,80
633122,GRE2011,2015-05-16,158,QUAN2011,Y,ELEC,2015-11-25,158.0,1,1,158.0,71
633122,GRE2011,2015-05-16,153,VERB2011,Y,ELEC,2015-11-25,153.0,1,1,153.0,59
633123,GRE2011,2015-10-29,3.5,ANALYTWRIT,Y,ELEC,2015-11-19,3.5,1,1,3.5,38
633123,GRE2011,2015-10-29,153,QUAN2011,Y,ELEC,2015-11-19,153.0,1,1,153.0,52
633123,GRE2011,2015-10-29,156,VERB2011,Y,ELEC,2015-11-19,156.0,1,1,156.0,71
633124,GRE2011,2015-09-29,4.5,ANALYTWRIT,Y,ELEC,2015-11-22,4.5,1,1,4.5,80
633124,GRE2011,2015-09-29,156,QUAN2011,Y,ELEC,2015-11-22,156.0,1,1,156.0,64
633124,GRE2011,2015-09-29,158,VERB2011,Y,ELEC,2015-11-22,158.0,1,1,158.0,79
633125,GRE2011,2015-10-08,3.5,ANALYTWRIT,Y,ELEC,2015-11-15,3.5,1,1,3.5,38
633125,GRE2011,2015-09-14,4.5,ANALYTWRIT,Y,ELEC,2015-12-04,4.5,1,1,4.5,80
633125,GRE2011,2015-09-14,150,QUAN2011,Y,ELEC,2015-12-04,150.0,1,1,150.0,40
633125,GRE2011,2015-10-08,148,QUAN2011,Y,ELEC,2015-11-15,148.0,1,1,148.0,32
633125,GRE2011,2015-10-08,144,VERB2011,Y,ELEC,2015-11-15,144.0,1,1,144.0,22
633125,GRE2011,2015-09-14,143,VERB2011,Y,ELEC,2015-12-04,143.0,1,1,143.0,18
633127,GRE2011,2015-10-29,5.0,ANALYTWRIT,Y,ELEC,2015-12-04,5.0,1,1,5.0,93
633127,GRE2011,2015-10-29,150,QUAN2011,Y,ELEC,2015-12-04,150.0,1,1,150.0,40
633127,GRE2011,2015-10-29,162,VERB2011,Y,ELEC,2015-12-04,162.0,1,1,162.0,90
633128,GRE2011,2015-08-21,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,1,4.0,56
633128,GRE2011,2015-08-21,170,QUAN2011,Y,ELEC,2015-12-04,170.0,1,1,170.0,98
633128,GRE2011,2015-08-21,155,VERB2011,Y,ELEC,2015-12-04,155.0,1,1,155.0,67
633129,GRE2011,2015-11-09,4.5,ANALYTWRIT,Y,ELEC,2015-12-04,4.5,1,1,4.5,80
633129,GRE2011,2015-11-09,145,QUAN2011,Y,ELEC,2015-12-04,145.0,1,1,145.0,21
633129,GRE2011,2015-11-09,148,VERB2011,Y,ELEC,2015-12-04,148.0,1,1,148.0,37
633136,GRE2011,2015-01-07,2.0,ANALYTWRIT,Y,ELEC,2015-12-01,2.0,1,1,2.0,2
633136,GRE2011,2015-01-07,134,QUAN2011,Y,ELEC,2015-12-01,134.0,1,1,134.0,1
633136,GRE2011,2015-01-07,133,VERB2011,Y,ELEC,2015-12-01,133.0,1,1,133.0,1
633137,GRE2011,2015-10-15,3.5,ANALYTWRIT,Y,ELEC,2015-11-25,3.5,1,1,3.5,38
633137,GRE2011,2015-10-15,150,QUAN2011,Y,ELEC,2015-11-25,150.0,1,1,150.0,40
633137,GRE2011,2015-10-15,142,VERB2011,Y,ELEC,2015-11-25,142.0,1,1,142.0,16
633150,GRE2011,2015-09-14,5.0,ANALYTWRIT,Y,ELEC,2015-11-25,5.0,1,1,5.0,93
633150,GRE2011,2015-10-17,0.5,ANALYTWRIT,Y,,2016-02-05,0.5,1,1,0.5,1
633150,GRE2011,2015-10-17,139,QUAN2011,Y,,2016-02-05,139.0,1,1,139.0,6
633150,GRE2011,2015-09-14,170,QUAN2011,Y,ELEC,2015-11-25,170.0,1,1,170.0,98
633150,GRE2011,2015-09-14,167,VERB2011,Y,ELEC,2015-11-25,167.0,1,1,167.0,97
633150,GRE2011,2015-10-17,136,VERB2011,Y,,2016-02-05,136.0,1,1,136.0,3
633151,GRE2011,2015-07-30,5.0,ANALYTWRIT,Y,ELEC,2015-12-01,5.0,1,1,5.0,93
633151,GRE2011,2015-11-17,2.0,ANALYTWRIT,Y,,2016-02-05,2.0,1,1,2.0,2
633151,GRE2011,2015-07-30,157,QUAN2011,Y,ELEC,2015-12-01,157.0,1,1,157.0,68
633151,GRE2011,2015-11-17,139,QUAN2011,Y,,2016-02-05,139.0,1,1,139.0,6
633151,GRE2011,2015-07-30,159,VERB2011,Y,ELEC,2015-12-01,159.0,1,1,159.0,81
633151,GRE2011,2015-11-17,136,VERB2011,Y,,2016-02-05,136.0,1,1,136.0,3
633152,GRE2011,2015-10-17,2.0,ANALYTWRIT,Y,,2016-02-05,2.0,1,1,2.0,2
633152,GRE2011,2015-10-17,136,QUAN2011,Y,,2016-02-05,136.0,1,1,136.0,2
633152,GRE2011,2015-10-17,136,VERB2011,Y,,2016-02-05,136.0,1,1,136.0,3
633153,GRE2011,2015-11-10,139,QUAN2011,Y,,2016-02-05,139.0,1,1,139.0,6
633153,GRE2011,2015-11-10,141,VERB2011,Y,,2016-02-05,141.0,1,1,141.0,13
633154,GRE2011,2015-11-14,3.5,ANALYTWRIT,Y,ELEC,2015-12-11,3.5,1,1,3.5,38
633154,GRE2011,2015-11-14,167,QUAN2011,Y,ELEC,2015-12-11,167.0,1,1,167.0,94
633154,GRE2011,2015-11-14,139,VERB2011,Y,ELEC,2015-12-11,139.0,1,1,139.0,8
633156,GRE2011,2015-10-17,4.0,ANALYTWRIT,Y,ELEC,2015-12-11,4.0,1,1,4.0,56
633156,GRE2011,2015-10-17,155,QUAN2011,Y,ELEC,2015-12-11,155.0,1,1,155.0,60
633156,GRE2011,2015-10-17,149,VERB2011,Y,ELEC,2015-12-11,149.0,1,1,149.0,41
633157,GRE2011,2015-11-04,3.0,ANALYTWRIT,Y,ELEC,2015-12-11,3.0,1,1,3.0,15
633157,GRE2011,2015-11-04,166,QUAN2011,Y,ELEC,2015-12-11,166.0,1,1,166.0,92
633157,GRE2011,2015-11-04,147,VERB2011,Y,ELEC,2015-12-11,147.0,1,1,147.0,33
633159,GRE2011,2015-08-07,5.0,ANALYTWRIT,Y,ELEC,2015-12-11,5.0,1,1,5.0,93
633159,GRE2011,2015-08-07,148,QUAN2011,Y,ELEC,2015-12-11,148.0,1,1,148.0,32
633159,GRE2011,2015-08-07,148,VERB2011,Y,ELEC,2015-12-11,148.0,1,1,148.0,37
633164,GRE2011,2015-09-14,4.5,ANALYTWRIT,Y,ELEC,2015-11-29,4.5,1,1,4.5,80
633164,GRE2011,2015-09-14,156,QUAN2011,Y,ELEC,2015-11-29,156.0,1,1,156.0,64
633164,GRE2011,2015-09-14,164,VERB2011,Y,ELEC,2015-11-29,164.0,1,1,164.0,94
633166,GRE2011,2016-01-28,4.0,ANALYTWRIT,Y,ELEC,2016-02-09,4.0,1,1,4.0,56
633166,GRE2011,2016-01-28,145,QUAN2011,Y,ELEC,2016-02-09,145.0,1,1,145.0,21
633166,GRE2011,2016-01-28,150,VERB2011,Y,ELEC,2016-02-09,150.0,1,1,150.0,45
633167,GRE2011,2015-11-17,4.0,ANALYTWRIT,Y,ELEC,2015-12-04,4.0,1,1,4.0,56
633167,GRE2011,2015-11-17,152,QUAN2011,Y,ELEC,2015-12-04,152.0,1,1,152.0,48
633167,GRE2011,2015-11-17,151,VERB2011,Y,ELEC,2015-12-04,151.0,1,1,151.0,50
633175,GRE2011,2015-08-29,3.5,ANALYTWRIT,Y,ELEC,2015-11-19,3.5,1,1,3.5,38
633175,GRE2011,2015-08-29,140,QUAN2011,Y,ELEC,2015-11-19,140.0,1,1,140.0,8
633175,GRE2011,2015-08-29,152,VERB2011,Y,ELEC,2015-11-19,152.0,1,1,152.0,54
633176,GRE2011,2015-10-02,5.0,ANALYTWRIT,Y,ELEC,2015-11-15,5.0,1,2,5.0,93
633176,GRE2011,2015-10-02,157,QUAN2011,Y,ELEC,2015-11-15,157.0,1,2,157.0,68
633176,GRE2011,2015-08-08,156,VERB2011,Y,ELEC,2015-11-15,156.0,1,1,156.0,71
633177,GRE2011,2015-10-28,4.0,ANALYTWRIT,Y,ELEC,2015-11-15,4.0,1,3,4.0,56
633177,GRE2011,2015-09-25,156,QUAN2011,Y,ELEC,2015-11-15,156.0,1,2,156.0,64
633177,GRE2011,2015-10-28,159,VERB2011,Y,ELEC,2015-11-15,159.0,1,3,159.0,81
633178,GRE2011,2015-11-23,3.5,ANALYTWRIT,Y,ELEC,2015-12-04,3.5,1,1,3.5,38
633178,GRE2011,2015-11-23,148,QUAN2011,Y,ELEC,2015-12-04,148.0,1,1,148.0,32
633178,GRE2011,2015-11-23,152,VERB2011,Y,ELEC,2015-12-04,152.0,1,1,152.0,54
